doi,type,year,source,title,IC2-RQ1,IC2-RQ2,IC2-RQ3,IC3,EC3,EC6,Decisions,Comments,,
10.1109/ICPP.2004.1327948,inproceedings,2004.0,"International Conference on Parallel Processing, 2004. ICPP 2004.",Faucets: efficient resource allocation on the computational grid,False,False,False,False,False,False,N,,,
10.1016/j.snb.2025.137600,article,2025.0,Sensors and Actuators B: Chemical,K-doped Co3O4-decorated microneedle clip for non-enzymatic glucose detection in plant health monitoring,False,False,False,False,False,False,N,,,
10.1109/AERO.2016.7500883,inproceedings,2016.0,2016 IEEE Aerospace Conference,Architectural framework and toolflow concepts for rapidly composable wireless spacecraft,False,False,False,False,False,False,N,,,
10.1109/MWC.001.2300588,article,2025.0,IEEE Wireless Communications,Near-field Communications: What Will Be Different?,False,False,False,False,False,False,N,,,
10.1016/j.actaastro.2022.10.033,article,2023.0,Acta Astronautica,Personal growth and values in a 90-day head-down bed rest experiment,False,False,False,False,False,False,N,,,
10.1145/3626772.3657697,inproceedings,2024.0,Proceedings of the 47th International ACM SIGIR Conference on Research and Development in Information Retrieval,Generative Retrieval as Multi-Vector Dense Retrieval,False,False,False,False,False,False,N,,,
,inproceedings,2006.0,Proceedings of the 2006 Conference on Empirical Methods in Natural Language Processing,Relevance feedback models for recommendation,False,False,False,False,False,False,N,,,
10.1109/ICCIT.2009.5407259,inproceedings,2009.0,2009 12th International Conference on Computers and Information Technology,Can Information Retrieval techniques automatic assessment challenges?,False,False,False,False,False,False,N,,,
10.1109/ICPR48806.2021.9412401,inproceedings,2021.0,2020 25th International Conference on Pattern Recognition (ICPR),S-VoteNet: Deep Hough Voting with Spherical Proposal for 3D Object Detection,False,False,False,False,False,False,N,,,
10.1016/j.matdes.2025.113779,article,2025.0,Materials & Design,Programmable helix-tubular composites with bio-inspired architecture,False,False,False,False,False,False,N,,,
10.1016/j.actaastro.2006.08.009,article,2007.0,Acta Astronautica,The Digital Astronaut: An integrated modeling and database system for space biomedical research and operations,False,False,False,False,False,False,N,,,
10.1109/ACCESS.2025.3550964,article,2025.0,IEEE Access,Parabolic Weighting Mechanism in Information Retrieval: A Mathematical Analogy to Lenz’s Law,False,False,False,False,False,False,N,,,
10.1016/0142-694X(89)90023-9,article,1989.0,Design Studies,Construction problems as tiling puzzles,False,False,False,False,False,False,N,,,
10.1016/j.ocecoaman.2021.105781,article,2021.0,Ocean & Coastal Management,Coastal upwelling along the west coast of Sabah and its impact on coastal aquaculture management,False,False,False,False,False,False,N,,,
10.1109/JPROC.2004.825904,article,2004.0,Proceedings of the IEEE,Sound and meaning in auditory data display,False,False,False,False,False,False,N,,,
10.1016/j.jmbbm.2020.103893,article,2020.0,Journal of the Mechanical Behavior of Biomedical Materials,Effect of resin cement space on the fatigue behavior of bonded CAD/CAM leucite ceramic crowns,False,False,False,False,False,False,N,,,
10.1016/j.ijadhadh.2018.06.006,article,2018.0,International Journal of Adhesion and Adhesives,Effect of the bonding strategy on the tensile retention of full-contour zirconia crowns,False,False,False,False,False,False,N,,,
10.1145/3002151.3002158,inproceedings,2016.0,SIGGRAPH ASIA 2016 Symposium on Visualization,Peeling the flow: a sketch-based interface to generate stream surfaces,False,False,False,False,False,False,N,,,
10.1109/AIPR50011.2020.9425296,inproceedings,2020.0,2020 IEEE Applied Imagery Pattern Recognition Workshop (AIPR),Shape and Texture Aware Graph Processing,False,False,False,False,False,False,N,,,
10.1016/j.mejo.2022.105363,article,2022.0,Microelectronics Journal,Comprehensive performance enhancement of a negative-capacitance nanosheet field-effect transistor with a steep sub-threshold swing at the sub-5-nm node,False,False,False,False,False,False,N,,,
10.1109/ICRA57147.2024.10611501,inproceedings,2024.0,2024 IEEE International Conference on Robotics and Automation (ICRA),Multi-query TDSP for Path Planning in Time-varying Flow Fields,False,False,False,False,False,False,N,,,
10.1109/ISM.2017.89,inproceedings,2017.0,2017 IEEE International Symposium on Multimedia (ISM),Enhancing the Performance of Brain-Computer Interface with Haptics,False,False,False,False,False,False,N,,,
10.1016/j.actaastro.2011.10.015,article,2013.0,Acta Astronautica,Field geologic observation and sample collection strategies for planetary surface exploration: Insights from the 2010 Desert RATS geologist crewmembers,False,False,False,False,False,False,N,,,
10.1016/0263-8223(87)90067-5,article,1987.0,Composite Structures,Determination of calibration constants for the hole-drilling residual stress measurement technique applied to orthotropic composites—Part II: Experimental evaluations,False,False,False,False,False,False,N,,,
10.1016/j.aeue.2015.07.010,article,2015.0,AEU - International Journal of Electronics and Communications,Zero-power mismatch-independent digital to analog converter,False,False,False,False,False,False,N,,,
,inbook,2018.0,Thyroid Systems Engineering: A Primer in Mathematical Modeling of the Hypothalamus-Pituitary-Thyroid Axis,Thyroid Systems Engineering: A Primer in Mathematical Modeling of the Hypothalamus-Pituitary-Thyroid Axis,False,False,False,False,False,False,N,,,
10.1016/0026-2692(92)90092-F,article,1992.0,Microelectronics Journal,Programmable quasi-passive algorithmic digital- analogue converter,False,False,False,False,False,False,N,,,
10.1016/j.jsv.2020.115548,article,2020.0,Journal of Sound and Vibration,The influence of energy recovery on the overall efficiency of acoustic sources at low frequencies,False,False,False,False,False,False,N,,,
10.1039/d1na00510c,article,2021.0,Nanoscale Advances,Fabrication of self-assembled nanostructures for intracellular drug delivery from diphenylalanine analogues with rigid or flexible chemical linkers††Electronic supplementary information (ESI) available. See DOI: 10.1039/d1na00510c,False,False,False,False,False,False,N,,,
10.1016/j.enbuild.2007.04.006,article,2008.0,Energy and Buildings,Lighting energy savings in offices using different control systems and their real consumption,False,False,False,False,False,False,N,,,
10.1109/AMC.2010.5464029,inproceedings,2010.0,2010 11th IEEE International Workshop on Advanced Motion Control (AMC),A joint angle sensorless grasping control on two-fingered robot hands,False,False,False,False,False,False,N,,,
10.1109/NCIC61838.2023.00026,inproceedings,2023.0,"2023 International Conference on Networks, Communications and Intelligent Computing (NCIC)",Trustworthiness Evaluation System of UEIOT Devices Based on Deep Learning,False,False,False,False,False,False,N,,,
10.1016/j.medengphy.2022.103941,article,2023.0,Medical Engineering & Physics,Comparative evaluation of a patient-specific customised plate designs and screws for partial mandibular reconstruction,False,False,False,False,False,False,N,,,
10.1109/EICT54103.2021.9733542,inproceedings,2021.0,2021 5th International Conference on Electrical Information and Communication Technology (EICT),Optimized Energy Generation and Power Flow Model to Minimize Power System Operation Cost,False,False,False,False,False,False,N,,,
10.1109/FUZZY.2010.5584816,inproceedings,2010.0,International Conference on Fuzzy Systems,Collecting fuzzy perceptions from non-expert users,False,False,False,False,False,False,N,,,
,inbook,2018.0,Thyroid Systems Engineering: A Primer in Mathematical Modeling of the Hypothalamus-Pituitary-Thyroid Axis,18 From Theory to Practice: Computer-aided Set Point Application,False,False,False,False,False,False,N,,,
10.1016/j.cja.2021.10.023,article,2022.0,Chinese Journal of Aeronautics,A new target tracking filter based on deep learning,False,False,False,False,False,False,N,,,
10.1109/IS.2006.348390,inproceedings,2006.0,2006 3rd International IEEE Conference Intelligent Systems,Applying Ant-based Multi-Agent Systems to Query Routing in Distributed Environments,False,False,False,False,False,False,N,,,
10.1145/2465958.2465965,inproceedings,2013.0,Proceedings of the 11th European Conference on Interactive TV and Video,Time shifting patterns in browsing and search behavior for catch-up TV on the web,False,False,False,False,False,False,N,,,
10.1109/WIO.2010.5582497,inproceedings,2010.0,2010 9th Euro-American Workshop on Information Optics,Partial spatial coherence and polarization in purely evanescent electromagnetic fields,False,False,False,False,False,False,N,,,
,inproceedings,2018.0,2018 Federated Conference on Computer Science and Information Systems (FedCSIS),Improved Analogy-Based Effort Estimation with Incomplete Mixed Data,False,False,False,False,False,False,N,analogy-based software estimation,,
10.1016/j.proeng.2012.01.037,article,2012.0,Procedia Engineering,A Design of Portable Radar Broadband Jamming and Decoy Signal Generator,False,False,False,False,False,False,N,,,
10.1016/j.measurement.2021.110069,article,2021.0,Measurement,Intelligent embedded system for decision support in pulsed eddy current corrosion detection using Extreme Learning Machine,False,False,False,False,False,False,N,,,
10.1145/3034786.3034787,inproceedings,2017.0,Proceedings of the 36th ACM SIGMOD-SIGACT-SIGAI Symposium on Principles of Database Systems,"Circuit Treewidth, Sentential Decision, and Query Compilation",False,False,False,False,False,False,N,,,
10.1145/3478432.3499252,inproceedings,2022.0,Proceedings of the 53rd ACM Technical Symposium on Computer Science Education V. 2,Laundry Overflow: Engaging Diverse Students in CyberSecurity using Interactive Analogies,False,False,False,False,False,False,N,,,
10.1109/EMBC44109.2020.9175861,inproceedings,2020.0,2020 42nd Annual International Conference of the IEEE Engineering in Medicine & Biology Society (EMBC),Sampling-Based Nonlinear Stochastic Optimal Control for Neuromechanical Systems,False,False,False,False,False,False,N,,,
10.1016/j.compfluid.2012.02.025,article,2012.0,Computers & Fluids,"Numerical investigation of continuous, high density turbidity currents response, in the variation of fundamental flow controlling parameters",False,False,False,False,False,False,N,,,
10.1109/TIE.2023.3262881,article,2024.0,IEEE Transactions on Industrial Electronics,Coupling Effect on Unbalanced Voltages and Power Under Faulty Condition in Triple Three-Phase Wind Power Generators,False,False,False,False,False,False,N,,,
10.1016/j.sysconle.2019.104547,article,2019.0,Systems & Control Letters,Robust controllability assessment and optimal actuator placement in dynamic networks,False,False,False,False,False,False,N,,,
10.1016/j.applthermaleng.2025.125612,article,2025.0,Applied Thermal Engineering,Heat transfer analysis of the flat plate heat pipe − like system with ordered porous wick structure: Effect of gravitational orientation,False,False,False,False,False,False,N,,,
10.1109/PESW.2000.847312,inproceedings,2000.0,2000 IEEE Power Engineering Society Winter Meeting. Conference Proceedings (Cat. No.00CH37077),Development of elementary technologies for 100 kWh/20 MW SMES with multipurpose applications,False,False,False,False,False,False,N,,,
10.1111/j.1365-2575.1992.tb00077.x,article,1992.0,Information Systems Journal,Information retrieval and hypertext: competing technologies or complementary access methods,False,False,False,False,False,False,N,,,
10.1145/3234944.3234970,inproceedings,2018.0,Proceedings of the 2018 ACM SIGIR International Conference on Theory of Information Retrieval,Quantum Language Model-based Query Expansion,False,False,False,False,False,False,N,,,
10.1016/j.apacoust.2020.107597,article,2021.0,Applied Acoustics,Using horizontal sonic crystals to reduce the aeroacosutic signature of a simplified ICE3 train model,False,False,False,False,False,False,N,,,
10.1109/PowerEng.2011.6036498,inproceedings,2011.0,"2011 International Conference on Power Engineering, Energy and Electrical Drives",Improving the grid power quality using virtual synchronous machines,False,False,False,False,False,False,N,,,
10.1016/j.actaastro.2022.12.034,article,2023.0,Acta Astronautica,Training astronauts for scientific exploration on planetary surfaces: The ESA PANGAEA programme,False,False,False,False,False,False,N,,,
10.1016/j.optlastec.2025.112459,article,2025.0,Optics & Laser Technology,Controlled propagation of excitatory and inhibitory responses in nano-laser-based neurons,False,False,False,False,False,False,N,,,
10.1016/j.compositesb.2014.07.029,article,2014.0,Composites Part B: Engineering,Thermochemical and statistical mechanical properties of natural sisal fibres,False,False,False,False,False,False,N,,,
10.1109/TVCG.2011.40,article,2012.0,IEEE Transactions on Visualization and Computer Graphics,Interactive Curvilinear Reformatting in Native Space,False,False,False,False,False,False,N,,,
10.1109/TVCG.2016.2586071,article,2017.0,IEEE Transactions on Visualization and Computer Graphics,Extended LazyNav: Virtual 3D Ground Navigation for Large Displays and Head-Mounted Displays,False,False,False,False,False,False,N,,,
10.1016/S0013-7944(97)00080-5,article,1997.0,Engineering Fracture Mechanics,Method of caustics in fracture mechanics of mechanically anisotropic materials,False,False,False,False,False,False,N,,,
10.1109/NaBIC.2011.6089460,inproceedings,2011.0,2011 Third World Congress on Nature and Biologically Inspired Computing,Dichotomous search in ABC and its application in parameter estimation of software reliability growth models,False,False,False,False,False,False,N,,,
10.1016/j.apenergy.2009.12.012,article,2010.0,Applied Energy,Optimal energy planning models with carbon footprint constraints,False,False,False,False,False,False,N,,,
10.1109/TETC.2016.2615861,article,2017.0,IEEE Transactions on Emerging Topics in Computing,Design and Implementation of Location-Based Learning Games: Four Case Studies with “QuesTInSitu: The Game”,False,False,False,False,False,False,N,,,
10.1109/CogInfoCom.2018.8639891,inproceedings,2018.0,2018 9th IEEE International Conference on Cognitive Infocommunications (CogInfoCom),A semantic space approach for automatic summarization of documents,False,False,False,False,False,False,N,,,
10.1016/S1474-6670(17)52866-9,article,1989.0,IFAC Proceedings Volumes,Low Cost Digital Controller for PWM Converter,False,False,False,False,False,False,N,,,
10.1109/ISM.2012.85,inproceedings,2012.0,2012 IEEE International Symposium on Multimedia,GPU-Enabled High Performance Online Visual Search with High Accuracy,False,False,False,False,False,False,N,,,
10.1109/ICTONMW.2008.4773124,inproceedings,2008.0,2008 2nd ICTON Mediterranean Winter,Security in all-optical networks: Failure and attack avoidance using self-organization,False,False,False,False,False,False,N,,,
10.1016/j.oceaneng.2015.11.019,article,2016.0,Ocean Engineering,Feasibility study into a computational approach for marine propeller noise and cavitation modelling,False,False,False,False,False,False,N,,,
10.1016/S0020-7683(99)00156-0,article,2000.0,International Journal of Solids and Structures,Interface forces in composite steel–concrete structure,False,False,False,False,False,False,N,,,
10.1109/MNET.2011.6033034,article,2011.0,IEEE Network,Reliable overlay topology design for the smart microgrid network,False,False,False,False,False,False,N,,,
10.1109/TAC.2014.2348803,article,2015.0,IEEE Transactions on Automatic Control,Folding Algorithm for Policy Evaluation for Markov Decision Processes With Quasi-Birth Death Structure,False,False,False,False,False,False,N,,,
10.18653/v1/N19-1092,inproceedings,2019.0,"Proceedings of the 2019 Conference of the North American Chapter of the Association for Computational Linguistics: Human Language Technologies, Volume 1 (Long and Short Papers)",How to Avoid Sentences Spelling Boring? Towards a Neural Approach to Unsupervised Metaphor Generation,False,True,True,True,True,False,Y,,,
10.18653/v1/2022.aacl-main.36,inproceedings,2022.0,Proceedings of the 2nd Conference of the Asia-Pacific Chapter of the Association for Computational Linguistics and the 12th International Joint Conference on Natural Language Processing (Volume 1: Long Papers),Bag-of-Vectors Autoencoders for Unsupervised Conditional Text Generation,False,False,False,False,False,False,N,,,
10.1109/TMM.2006.876290,article,2006.0,IEEE Transactions on Multimedia,Color-based descriptors for image fingerprinting,False,False,False,False,False,False,N,,,
10.1016/j.compind.2017.09.002,article,2018.0,Computers in Industry,An argumentation reasoning approach for data processing,False,False,False,False,False,False,N,,,
10.1016/S0038-1101(98)00274-3,article,1999.0,Solid-State Electronics,Experimental study of the spatially-modulated light detector,False,False,False,False,False,False,N,,,
10.1016/j.knosys.2019.03.014,article,2019.0,Knowledge-Based Systems,An analytical threshold for combining Bayesian Networks,False,False,False,False,False,False,N,,,
10.1145/1963192.1963243,inproceedings,2011.0,Proceedings of the 20th International Conference Companion on World Wide Web,Generalized fact-finding,False,False,False,False,False,False,N,,,
10.1109/CAIA.1991.120907,inproceedings,1991.0,[1991] Proceedings. The Seventh IEEE Conference on Artificial Intelligence Application,A platform for applying multiple machine learning strategies to the task of understanding gene structure,False,False,False,False,False,False,N,,,
10.1109/ICEAA.2017.8065618,inproceedings,2017.0,2017 International Conference on Electromagnetics in Advanced Applications (ICEAA),Twin-solver formulation for casting Green's functions into causal and non-causal partitions for time-reversal analysis,False,False,False,False,False,False,N,,,
10.1109/IE.2014.61,inproceedings,2014.0,2014 International Conference on Intelligent Environments,Creative Autotegulation: Towards an Interactive Urban Landscape,False,False,False,False,False,False,N,,,
10.1049/et.2022.0517,article,2022.0,Engineering & Technology,Your letters,False,False,False,False,False,False,N,,,
10.1109/HCC.2002.1046368,inproceedings,2002.0,Proceedings IEEE 2002 Symposia on Human Centric Computing Languages and Environments,A data mapping specification environment using a concrete business form-based metaphor,False,False,False,False,False,False,N,,,
10.1016/j.aeue.2022.154146,article,2022.0,AEU - International Journal of Electronics and Communications,A memristive conservative chaotic circuit with two different offset boosting behaviors,False,False,False,False,False,False,N,,,
10.1002/smr.2324,article,2021.0,Journal of Software: Evolution and Process,Estimating software development effort using fuzzy clustering-based analogy,False,False,False,False,False,False,N,,,
10.1016/j.eml.2018.02.002,article,2018.0,Extreme Mechanics Letters,3D printed electrically-driven soft actuators,False,False,False,False,False,False,N,,,
10.1109/ICSMC.1991.169952,inproceedings,1991.0,"Conference Proceedings 1991 IEEE International Conference on Systems, Man, and Cybernetics",Case organization in a case-based engineering design support system,False,False,False,False,False,False,N,,,
10.1109/IPDPSW.2019.00133,inproceedings,2019.0,2019 IEEE International Parallel and Distributed Processing Symposium Workshops (IPDPSW),Exploring the Equivalence between Dynamic Dataflow Model and Gamma - General Abstract Model for Multiset mAnipulation,False,False,False,False,False,False,N,,,
,inproceedings,2024.0,"Proceedings of the 2024 Joint International Conference on Computational Linguistics, Language Resources and Evaluation (LREC-COLING 2024)",Prompt-based Zero-shot Relation Extraction with Semantic Knowledge Augmentation,False,False,False,False,False,False,N,,,
10.1016/j.paerosci.2009.10.002,article,2010.0,Progress in Aerospace Sciences,Computational approach for investigation of thrust and acoustic performances of present-day nozzles,False,False,False,False,False,False,N,,,
10.1016/j.knosys.2015.12.003,article,2016.0,Knowledge-Based Systems,Computing force field-based directional maps in subquadratic time,False,False,False,False,False,False,N,,,
10.1016/j.pmcj.2010.03.005,article,2010.0,Pervasive and Mobile Computing,P2P social networking for the rest of US,False,False,False,False,False,False,N,,,
10.1016/j.engappai.2024.108527,article,2024.0,Engineering Applications of Artificial Intelligence,Using a generative adversarial network for the inverse design of soft morphing composite beams,False,False,False,False,False,False,N,,,
10.1016/j.jmbbm.2024.106487,article,2024.0,Journal of the Mechanical Behavior of Biomedical Materials,Immature porcine cortical bone mechanical properties and composition change with maturation and displacement rate,False,False,False,False,False,False,N,,,
10.1109/IJCNN.2019.8852441,inproceedings,2019.0,2019 International Joint Conference on Neural Networks (IJCNN),A Neural Field Model for Supervised and Unsupervised Learning of the MNIST Dataset,False,False,False,False,False,False,N,,,
10.1109/ICICS.2003.1292728,inproceedings,2003.0,"Fourth International Conference on Information, Communications and Signal Processing, 2003 and the Fourth Pacific Rim Conference on Multimedia. Proceedings of the 2003 Joint",Music synthesis for home videos: an analogy based approach,False,False,False,False,False,False,N,,,
10.1016/j.inffus.2023.101810,article,2023.0,Information Fusion,A unified feature-spatial cycle consistency fusion framework for robust image matching,False,False,False,False,False,False,N,,,
10.1016/j.engappai.2021.104170,article,2021.0,Engineering Applications of Artificial Intelligence,Coral reefs optimization algorithms for agent-based model calibration,False,False,False,False,False,False,N,,,
10.1109/ICHI.2013.18,inproceedings,2013.0,2013 IEEE International Conference on Healthcare Informatics,Empirical Evaluation of Traditional vs. Hybrid Interaction Metaphors in a Multitask Healthcare Simulation,False,False,False,False,False,False,N,,,
10.1049/ic:20010206,inproceedings,2001.0,IEE Seminar on MIMO: Communications Systems from Concept to Implementations (Ref. No. 2001/175),MIMO signal description for spatial-variant filter generation,False,False,False,False,False,False,N,,,
10.1016/j.nahs.2024.101572,article,2025.0,Nonlinear Analysis: Hybrid Systems,Faithful dynamic timing analysis of digital circuits using continuous thresholded mode-switched ODEs,False,False,False,False,False,False,N,,,
10.1680/jstbu.16.00101,article,2017.0,Proceedings of the Institution of Civil Engineers - Structures and Buildings,Compressive behaviour of high-strength steel cross-sections,False,False,False,False,False,False,N,,,
,inproceedings,2020.0,Proceedings of the Twelfth Language Resources and Evaluation Conference,Multilingual Culture-Independent Word Analogy Datasets,True,True,True,True,False,False,Y,,,
10.1145/1504347.1504363,article,2009.0,ACM Commun. Comput. Algebra,Sparse multivariate polynomial interpolation via the quotient-difference algorithm,False,False,False,False,False,False,N,,,
10.1109/ICMLA.2019.00316,inproceedings,2019.0,2019 18th IEEE International Conference On Machine Learning And Applications (ICMLA),Generating Near and Far Analogies for Educational Applications: Progress and Challenges,False,False,False,False,False,False,N,,,
10.1016/j.jmbbm.2019.04.002,article,2019.0,Journal of the Mechanical Behavior of Biomedical Materials,Newer vs. older CAD/CAM burs: Influence of bur experience on the fatigue behavior of adhesively cemented simplified lithium-disilicate glass-ceramic restorations,False,False,False,False,False,False,N,,,
10.1016/j.camwa.2006.12.028,article,2007.0,Computers & Mathematics with Applications,New Changhee q-Euler numbers and polynomials associated with p-adic q-integrals,False,False,False,False,False,False,N,,,
10.1109/ICMT59920.2023.10373641,inproceedings,2023.0,2023 26th International Conference on Mechatronics Technology (ICMT),Computational Analysis Study for the Failure Analysis of Rotating Couplers in Excavators,False,False,False,False,False,False,N,,,
10.1016/j.still.2011.09.008,article,2011.0,Soil and Tillage Research,Modelling aeolian sediment transport during initial soil development on an artificial catchment using WEPS and aerial images,False,False,False,False,False,False,N,,,
10.1016/j.jmapro.2024.10.007,article,2024.0,Journal of Manufacturing Processes,Tooth surface roughness model based on kinematics of continuous generating grinding,False,False,False,False,False,False,N,,,
10.1109/VR46266.2020.00081,inproceedings,2020.0,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),Design and Evaluation of Interactive Small Multiples Data Visualisation in Immersive Spaces,False,False,False,False,False,False,N,,,
10.1016/j.asoc.2017.09.036,article,2018.0,Applied Soft Computing,Automatic design of analog electronic circuits using grammatical evolution,False,False,False,False,False,False,N,,,
10.1016/B978-0-32-395472-3.00062-0,incollection,2025.0,Case Studies in Mathematical Modeling for Medical Devices,Chapter 47 - Modeling with Matlab®⍟⍟This book has a companion website hosting complementary materials. Visit this URL to access it: https://data.mendeley.com/datasets/pmbm24cf54/.,False,False,False,False,False,False,N,,,
10.1109/ICRITO48877.2020.9197942,inproceedings,2020.0,"2020 8th International Conference on Reliability, Infocom Technologies and Optimization (Trends and Future Directions) (ICRITO)",Use of Distinct Parts of Moringa Oleifera in Domestic Wastewater Treatment (An Analogous Study),False,False,False,False,False,False,N,,,
10.1109/VS-Games.2019.8864516,inproceedings,2019.0,2019 11th International Conference on Virtual Worlds and Games for Serious Applications (VS-Games),Reflected Reality: A Mixed Reality Knowledge Representation for Context-aware Systems,False,False,False,False,False,False,N,,,
10.1109/ICGSE.2012.24,inproceedings,2012.0,2012 IEEE Seventh International Conference on Global Software Engineering,Activity Theory Applied to Global Software Engineering: Theoretical Foundations and Implications for Tool Builders,False,False,False,False,False,False,N,,,
10.1016/S0026-2692(99)00091-9,article,2000.0,Microelectronics Journal,Dynamic characterisation of A/D converters using fast Walsh transform,False,False,False,False,False,False,N,,,
10.1016/j.bios.2022.114961,article,2023.0,Biosensors and Bioelectronics,Cu2+@NMOFs-to-bimetallic CuFe PBA transformation: An instant catalyst with oxidase-mimicking activity for highly sensitive impedimetric biosensor,False,False,False,False,False,False,N,,,
10.1109/MM.2020.2985366,article,2020.0,IEEE Micro,Creating Foundations for Secure Microarchitectures With Data-Oblivious ISA Extensions,False,False,False,False,False,False,N,,,
10.1016/j.petsci.2021.12.008,article,2022.0,Petroleum Science,Evaluation of natural gas hydrate resources in the South China Sea by combining volumetric and trend-analysis methods,False,False,False,False,False,False,N,,,
10.1016/j.measurement.2023.112490,article,2023.0,Measurement,Design of portable high-speed oscilloscope analyzer for multifunctional integrated signal testing,False,False,False,False,False,False,N,,,
10.1109/CLEO.2001.948011,inproceedings,2001.0,Technical Digest. Summaries of papers presented at the Conference on Lasers and Electro-Optics. Postconference Technical Digest (IEEE Cat. No.01CH37170),Experimental investigation of pulse propagation through RMS width and pulse quality factor,False,False,False,False,False,False,N,,,
10.1109/ICECCS.2007.20,inproceedings,2007.0,12th IEEE International Conference on Engineering Complex Computer Systems (ICECCS 2007),Communicating Software Architecture using a Unified Single-View Visualization,False,False,False,False,False,False,N,,,
10.1109/ISPCE-ASIA64773.2024.10756271,inproceedings,2024.0,2024 IEEE International Symposium on Product Compliance Engineering - Asia (ISPCE-ASIA),Cooperative Scheduling and Hierarchical Memory Model for Multi-Agent Systems,False,False,False,False,False,False,N,,,
10.1109/MICAI-2016.2016.00011,inproceedings,2016.0,2016 Fifteenth Mexican International Conference on Artificial Intelligence (MICAI),Towards an Automatic Generation of a Proverbs Bank for Neurological Studies,False,False,False,False,False,False,N,,,
10.1109/TSE.2019.2896123,article,2021.0,IEEE Transactions on Software Engineering,Mining Likely Analogical APIs Across Third-Party Libraries via Large-Scale Unsupervised API Semantics Embedding,False,False,False,False,False,False,N,,,
10.1016/j.sna.2007.06.040,article,2007.0,Sensors and Actuators A: Physical,Offset voltage evaluation of analog blocks in a configurable mixed architecture for smart capacitive sensor applications,False,False,False,False,False,False,N,,,
10.1016/j.protcy.2013.12.263,article,2013.0,Procedia Technology,Evaluation of the Effect of Step Size on Delta Modulation for Photoplethysmogram Compression,False,False,False,False,False,False,N,,,
10.1016/j.engstruct.2018.10.005,article,2018.0,Engineering Structures,A simplified non-linear structural analysis of reinforced concrete frames with masonry infill subjected to seismic loading,False,False,False,False,False,False,N,,,
10.1016/j.pmcj.2011.10.008,article,2012.0,Pervasive and Mobile Computing,A Personal Smart Space approach to realising Ambient Ecologies,False,False,False,False,False,False,N,,,
10.1016/j.intcom.2008.10.005,article,2009.0,Interacting with Computers,What the body knows: Exploring the benefits of embodied metaphors in hybrid physical digital environments,False,False,False,False,False,False,N,,,
10.1109/CESCE.2010.105,inproceedings,2010.0,2010 International Conference on Challenges in Environmental Science and Computer Engineering,The Research of University Financial Performance Evaluation Based on PCA and PSO MLP Network,False,False,False,False,False,False,N,,,
10.1016/j.ijft.2024.100967,article,2025.0,International Journal of Thermofluids,Turbulent Heat Transfer over roughness: a comprehensive review of theories and turbulent flow structure,False,False,False,False,False,False,N,,,
10.1016/j.sigpro.2025.109932,article,2025.0,Signal Processing,Analog–digital precoding based on mutual coupling considering the actual radiation performance of MIMO antenna arrays,False,False,False,False,False,False,N,,,
10.1016/j.ijheatfluidflow.2018.11.009,article,2019.0,International Journal of Heat and Fluid Flow,Investigating swirl and tumble using two prototype inlet port designs by means of multi-planar PIV,False,False,False,False,False,False,N,,,
10.1016/j.sigpro.2024.109464,article,2024.0,Signal Processing,Phase retrieval from integrated intensity of auto-convolution,False,False,False,False,False,False,N,,,
10.1145/3539618.3591880,inproceedings,2023.0,Proceedings of the 46th International ACM SIGIR Conference on Research and Development in Information Retrieval,Recipe-MPR: A Test Collection for Evaluating Multi-aspect Preference-based Natural Language Retrieval,False,False,False,False,False,False,N,,,
,inproceedings,2016.0,2016 3rd International Conference on Computing for Sustainable Global Development (INDIACom),Analogous study of 4G and 5G,False,False,False,False,False,False,N,,,
10.1016/j.actaastro.2017.09.035,article,2017.0,Acta Astronautica,Study on the criterion to determine the bottom deployment modes of a coilable mast,False,False,False,False,False,False,N,,,
10.1016/j.mechatronics.2009.09.002,article,2009.0,Mechatronics,Systematic error cancellations and fault detection of resolver angular sensors using a DSP based system,False,False,False,False,False,False,N,,,
10.1109/JSAC.2016.2577199,article,2016.0,IEEE Journal on Selected Areas in Communications,"Joint Caching, Routing, and Channel Assignment for Collaborative Small-Cell Cellular Networks",False,False,False,False,False,False,N,,,
10.1145/2811411.2811469,inproceedings,2015.0,Proceedings of the 2015 Conference on Research in Adaptive and Convergent Systems,An intelligent decision support system for stock analysis and evaluation,False,False,False,False,False,False,N,,,
10.1109/ICICT43934.2018.9034389,inproceedings,2018.0,2018 3rd International Conference on Inventive Computation Technologies (ICICT),Novel CBIR System using CNN Architecture,False,False,False,False,False,False,N,,,
10.1016/j.nucengdes.2017.05.010,article,2018.0,Nuclear Engineering and Design,Estimation of velocity fields from the axial wire-mesh sensor data,False,False,False,False,False,False,N,,,
10.1016/j.ndteint.2009.11.005,article,2010.0,NDT & E International,Measurement sensitivity enhancement by improved reflective computer vision technique for non-destructive evaluation,False,False,False,False,False,False,N,,,
10.1016/j.fusengdes.2024.114640,article,2024.0,Fusion Engineering and Design,Overview of the TCV digital real-time plasma control system and its applications,False,False,False,False,False,False,N,,,
10.1016/B978-012088493-3/50006-3,incollection,2005.0,"Circuits, Signals, and Systems for Bioengineers",6 - Frequency characteristics of circuits and analog processes: The transfer function,False,False,False,False,False,False,N,,,
