doi,type,year,source,title
10.1109/ICCL.1990.63767,inproceedings,1990.0,Proceedings. 1990 International Conference on Computer Languages,Coercion as a metaphor for computation
10.1109/CIG.2011.6032001,inproceedings,2011.0,2011 IEEE Conference on Computational Intelligence and Games (CIG'11),Developments in metaphor inference and context-aware affect sensing
10.1109/WACVW60836.2024.00044,inproceedings,2024.0,2024 IEEE/CVF Winter Conference on Applications of Computer Vision Workshops (WACVW),"UPAR Challenge 2024: Pedestrian Attribute Recognition and Attribute-Based Person Retrieval - Dataset, Design, and Results"
10.1109/TR.1986.4335344,article,1986.0,IEEE Transactions on Reliability,Evaluation of Large Fault-Trees with Repeated Events Using an Efficient Bottom-Up Algorithm
10.1109/DRPT.2008.4523781,inproceedings,2008.0,2008 Third International Conference on Electric Utility Deregulation and Restructuring and Power Technologies,Distribution feeder one-line diagrams automatic generation from geographic diagrams based on GIS
10.1109/MMSP.1999.793891,inproceedings,1999.0,1999 IEEE Third Workshop on Multimedia Signal Processing (Cat. No.99TH8451),Generation of emotion spaces based on the synesthesia phenomenon
10.1109/ICCCNT56998.2023.10306607,inproceedings,2023.0,2023 14th International Conference on Computing Communication and Networking Technologies (ICCCNT),Exploring the Power of Deep Learning for Seamless Background Audio Generation in Videos
10.1109/CIT.2005.64,inproceedings,2005.0,The Fifth International Conference on Computer and Information Technology (CIT'05),An automate test case generation approach: using match technique
10.1109/TIT.2017.2746104,article,2017.0,IEEE Transactions on Information Theory,Secret Key Generation With Limited Interaction
10.1109/JLT.2010.2042789,article,2010.0,Journal of Lightwave Technology,Detection of CH$_{4}$ in the Mid-IR Using Difference Frequency Generation With Tunable Diode Laser Spectroscopy
10.1109/TAC.2024.3393126,article,2024.0,IEEE Transactions on Automatic Control,Deadlock Resolution and Recursive Feasibility in MPC-Based Multirobot Trajectory Generation
10.1109/TMRB.2021.3122337,article,2022.0,IEEE Transactions on Medical Robotics and Bionics,Cortical Vessel Segmentation for Neuronavigation Using Vesselness-Enforced Deep Neural Networks
10.1109/ICEEOT.2016.7755665,inproceedings,2016.0,"2016 International Conference on Electrical, Electronics, and Optimization Techniques (ICEEOT)",A survey on software effort estimation
,inproceedings,2007.0,2007 IEEE International Technology Management Conference (ICE),An innovative cost engineering model for ETO companies
10.1109/CLEO/Europe-EQEC52157.2021.9541769,inproceedings,2021.0,2021 Conference on Lasers and Electro-Optics Europe & European Quantum Electronics Conference (CLEO/Europe-EQEC),Supercontinuum Generation by Polychromatic Soliton Molecules
10.1109/APAP59666.2023.10348472,inproceedings,2023.0,2023 IEEE International Conference on Advanced Power System Automation and Protection (APAP),Simulation-Based Insights into Resistive Superconducting Fault Current Limiter Integration for Enhanced Stability in a German Power Distribution Network
10.1109/ICINFA.2010.5512333,inproceedings,2010.0,The 2010 IEEE International Conference on Information and Automation,Imitation learning of hand gestures and its evaluation for humanoid robots
10.1109/TMC.2006.152,article,2006.0,IEEE Transactions on Mobile Computing,Improving Awareness in Mobile CSCW
10.1109/ICTEE.2012.6208637,inproceedings,2012.0,2012 IEEE International Conference on Technology Enhanced Education (ICTEE),Fuzzy logic approach for adaptive test sheet generation in e-learning
10.1109/TAC.2014.2348803,article,2015.0,IEEE Transactions on Automatic Control,Folding Algorithm for Policy Evaluation for Markov Decision Processes With Quasi-Birth Death Structure
10.1109/IEECON.2018.8712177,inproceedings,2018.0,2018 International Electrical Engineering Congress (iEECON),Pulse-Frequency Modulation Signal Generation for Programmable Logic Using Python and VHDL
10.1109/ISADS.1993.262688,inproceedings,1993.0,Proceedings ISAD 93: International Symposium on Autonomous Decentralized Systems,Concept of friendly autonomous decentralized system for next generation train traffic control
10.1109/APEMC.2017.7975477,inproceedings,2017.0,2017 Asia-Pacific International Symposium on Electromagnetic Compatibility (APEMC),Generation of common mode in non-uniform differential interconnections
10.1109/CLEOE-IQEC.2013.6801648,inproceedings,2013.0,2013 Conference on Lasers & Electro-Optics Europe & International Quantum Electronics Conference CLEO EUROPE/IQEC,Photon pair generation in quadratic waveguide arrays: A classical optical simulation
10.1109/ISSCAA.2008.4776400,inproceedings,2008.0,2008 2nd International Symposium on Systems and Control in Aerospace and Astronautics,Research of onboard trajectory generation technology of Terminal Area Energy Management for RLVs
10.1109/ICCCNT45670.2019.8944752,inproceedings,2019.0,"2019 10th International Conference on Computing, Communication and Networking Technologies (ICCCNT)",HUIM-SMP: High utility itemset mining based stock market analogy
10.1109/MSP.2022.3219240,article,2023.0,IEEE Signal Processing Magazine,Phase Retrieval: From Computational Imaging to Machine Learning: A tutorial
10.1109/APEDE.2018.8542431,inproceedings,2018.0,2018 International Conference on Actual Problems of Electron Devices Engineering (APEDE),Next-Generation Switching System Based on $8\times 8$ Self-Tuning Optical Cell
10.1109/JQE.1980.1070607,article,1980.0,IEEE Journal of Quantum Electronics,Second-harmonic generation by a nonlinear line source in a step index fiber
10.1093/petrology/egl077,article,2007.0,Journal of Petrology,"Generation of Palaeocene Adakitic Andesites by Magma Mixing; Yanji Area, NE China"
10.1109/ICASSP49660.2025.10888516,inproceedings,2025.0,"ICASSP 2025 - 2025 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",A Cross-Modal Multi-Attitude Framework for the Generation of Space Target ISAR Images
10.1109/ICPWC.2005.1431399,inproceedings,2005.0,"2005 IEEE International Conference on Personal Wireless Communications, 2005. ICPWC 2005.",Adaptive protocol suite for next generation wireless Internet
10.1109/CSSS.2011.5974577,inproceedings,2011.0,2011 International Conference on Computer Science and Service System (CSSS),Embedded graphics generation and display system on aircraft platform
10.1109/IECON.2002.1182888,inproceedings,2002.0,IEEE 2002 28th Annual Conference of the Industrial Electronics Society. IECON 02,Topic-sensitive keyword map generation for intelligent interaction
10.1109/ACCESS.2019.2894701,article,2019.0,IEEE Access,Extracting Emotion Causes Using Learning to Rank Methods From an Information Retrieval Perspective
10.1109/ISSE51996.2021.9467622,inproceedings,2021.0,2021 44th International Spring Seminar on Electronics Technology (ISSE),Electronics Structures Hidden Defect Evaluation by Electro-Thermal Simulation
10.1109/PESS.2000.866964,inproceedings,2000.0,2000 Power Engineering Society Summer Meeting (Cat. No.00CH37134),Development of the ELDC and reliability evaluation of composite power system using Monte Carlo method
10.1109/ICRMS.2011.5979334,inproceedings,2011.0,"The Proceedings of 2011 9th International Conference on Reliability, Maintainability and Safety",Materiel development program technical risk evaluation method based on grey relevancy degree
10.1109/MMA55579.2022.9993372,inproceedings,2022.0,2022 XXXII International Scientific Symposium Metrology and Metrology Assurance (MMA),Evaluation the Performance of Portable Coordinate-Measuring Systems with MSA Methodology
10.1109/HPCC/SmartCity/DSS.2018.00039,inproceedings,2018.0,2018 IEEE 20th International Conference on High Performance Computing and Communications; IEEE 16th International Conference on Smart City; IEEE 4th International Conference on Data Science and Systems (HPCC/SmartCity/DSS),A Learning-Based Adjustment Model with Genetic Algorithm of Function Point Estimation
10.1109/TVCG.2014.2315995,article,2014.0,IEEE Transactions on Visualization and Computer Graphics,How to Display Group Information on Node-Link Diagrams: An Evaluation
10.1109/VR46266.2020.00081,inproceedings,2020.0,2020 IEEE Conference on Virtual Reality and 3D User Interfaces (VR),Design and Evaluation of Interactive Small Multiples Data Visualisation in Immersive Spaces
10.1109/TED.2014.2347046,article,2014.0,IEEE Transactions on Electron Devices,Observation and Control of Hot Atom Damage in Ferroelectric Devices
10.1109/BIBM.2015.7359956,inproceedings,2015.0,2015 IEEE International Conference on Bioinformatics and Biomedicine (BIBM),Fair evaluation of global network aligners
10.1109/NSSMIC.2009.5402274,inproceedings,2009.0,2009 IEEE Nuclear Science Symposium Conference Record (NSS/MIC),Evaluation of hamamatsu H8500 new series MA-PMTs for readout of high-resolution LaBr3:Ce scintillation crystal
10.1109/FTCS.1988.5312,inproceedings,1988.0,[1988] The Eighteenth International Symposium on Fault-Tolerant Computing. Digest of Papers,Dependability evaluation of software fault-tolerance
10.1049/ic:19950322,inproceedings,1995.0,IEE Colloquium on Case Based Reasoning: Prospects for Applications (Digest No. 1995/047),"The application of case-based reasoning to assist accountants in identifying top management fraud: a study of the problem domain and the methodological issues in the development, implementation and evaluation of a case-based learning and reasoning tool"
10.1109/43.664227,article,1997.0,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,Transient analysis of diode switching circuits using asymptotic waveform evaluation
10.1109/ULTSYM.1988.49539,inproceedings,1988.0,IEEE 1988 Ultrasonics Symposium Proceedings.,Acoustographic nondestructive evaluation
,inproceedings,2013.0,2013 7th European Conference on Antennas and Propagation (EuCAP),Issues in the evaluation of Method of Moments reaction integrals
10.1109/ISMAR59233.2023.00105,inproceedings,2023.0,2023 IEEE International Symposium on Mixed and Augmented Reality (ISMAR),A Systematic Evaluation of Incongruencies and Their Influence on Plausibility in Virtual Reality
10.1109/TMM.2016.2614229,article,2016.0,IEEE Transactions on Multimedia,Visualizing and Analyzing Video Content With Interactive Scalable Maps
10.1109/AGILE.2011.28,inproceedings,2011.0,2011 Agile Conference,Making Metaphors that Matter
10.1109/CW.2013.64,inproceedings,2013.0,2013 International Conference on Cyberworlds,MapXplorer Handy: An Immersive Map Exploration System Using Handheld Device
10.1109/CVPRW56347.2022.00542,inproceedings,2022.0,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition Workshops (CVPRW),Embedding Arithmetic of Multimodal Queries for Image Retrieval
10.1109/ICMEW.2014.6890716,inproceedings,2014.0,2014 IEEE International Conference on Multimedia and Expo Workshops (ICMEW),Multimodal visualization based on latent topic analysis
10.1109/ROBOT.2007.363942,inproceedings,2007.0,Proceedings 2007 IEEE International Conference on Robotics and Automation,"Capture Database through Symbolization, Recognition and Generation of Motion Patterns"
10.1109/IMTC.2004.1351016,inproceedings,2004.0,Proceedings of the 21st IEEE Instrumentation and Measurement Technology Conference (IEEE Cat. No.04CH37510),A practical approach to evaluate the measurement uncertainty of virtual instruments
10.1162/jocn.1995.7.1.51,article,1995.0,Journal of Cognitive Neuroscience,"Distinct Cortical Activation Patterns during Long-Term Memory Retrieval of Verbal, Spatial, and Color Information"
10.1109/i-PACT44901.2019.8959952,inproceedings,2019.0,2019 Innovations in Power and Advanced Computing Technologies (i-PACT),"Performance Study of OUV, OUF and THD Passive Islanding Detection Methods for Single and Multiple Inverter based DGs and PCCs"
10.1109/ICIP42928.2021.9506129,inproceedings,2021.0,2021 IEEE International Conference on Image Processing (ICIP),Learning an Adaptation Function to Assess Image Visual Similarities
10.1093/imaiai/iaw014,article,2016.0,Information and Inference: A Journal of the IMA,Stable low-rank matrix recovery via null space properties
10.1109/ISIT50566.2022.9834487,inproceedings,2022.0,2022 IEEE International Symposium on Information Theory (ISIT),Lower bounds on the redundancy of linear codes with disjoint repair groups
10.1109/SBGAMES.2018.00024,inproceedings,2018.0,2018 17th Brazilian Symposium on Computer Games and Digital Entertainment (SBGames),Evaluation of Selection Techniques on a Mobile Augmented Reality Game
10.1109/ICHI.2013.18,inproceedings,2013.0,2013 IEEE International Conference on Healthcare Informatics,Empirical Evaluation of Traditional vs. Hybrid Interaction Metaphors in a Multitask Healthcare Simulation
10.1109/ACCESS.2022.3216840,article,2022.0,IEEE Access,Blockchain-Based Software Effort Estimation: An Empirical Study
10.1109/IJCNN.1991.155406,inproceedings,1991.0,IJCNN-91-Seattle International Joint Conference on Neural Networks,Neural network approach to maintenance and termination of central pattern generation
10.1109/TIE.2024.3493153,article,2024.0,IEEE Transactions on Industrial Electronics,Circuit Modeling of Mechanical Motion Rectifiers in Wave Energy Applications
10.1109/TVCG.2008.171,article,2008.0,IEEE Transactions on Visualization and Computer Graphics,The Shaping of Information by Visual Metaphors
10.1109/iV.2015.36,inproceedings,2015.0,2015 19th International Conference on Information Visualisation,Heuristic Evaluation of a t-Commerce InfoVis Prototype
10.1109/ICCV.2003.1238663,inproceedings,2003.0,Proceedings Ninth IEEE International Conference on Computer Vision,Video Google: a text retrieval approach to object matching in videos
10.1109/TMM.2007.911304,article,2008.0,IEEE Transactions on Multimedia,Audio Keywords Discovery for Text-Like Audio Content Analysis and Retrieval
10.1109/ICMCS.2014.6911352,inproceedings,2014.0,2014 International Conference on Multimedia Computing and Systems (ICMCS),Comparative analysis of case retrieval implementation for knowledge intensive CBR application
10.1109/ISORC.2017.10,inproceedings,2017.0,2017 IEEE 20th International Symposium on Real-Time Distributed Computing (ISORC),An End-to-End Toolchain: From Automated Cost Modeling to Static WCET and WCEC Analysis
10.1109/ICCVW.2009.5457682,inproceedings,2009.0,"2009 IEEE 12th International Conference on Computer Vision Workshops, ICCV Workshops",Shape Google: a computer vision approach to isometry invariant shape retrieval
10.1162/jocn.1996.8.6.588,article,1996.0,Journal of Cognitive Neuroscience,A Specific Role for the Right Parahippocampal Gyrus in the Retrieval of Object-Location: A Positron Emission Tomography Study
10.1109/DASFAA.2001.916367,inproceedings,2001.0,Proceedings Seventh International Conference on Database Systems for Advanced Applications. DASFAA 2001,Page Cube: a model for storage and retrieval of documents relevant to a document production workflow in an office
10.1109/MIXDES.2015.7208494,inproceedings,2015.0,2015 22nd International Conference Mixed Design of Integrated Circuits & Systems (MIXDES),Methods of 3D images quality assesment
10.1109/EQEC.2005.1567264,inproceedings,2005.0,"EQEC '05. European Quantum Electronics Conference, 2005.","Spatio-temporal vortices: properties, generation and recording"
10.1109/20.952609,article,2001.0,IEEE Transactions on Magnetics,A new hysteresis model generation - application to the transverse axis of GO SiFe sheet
10.1109/ELECTRONICS.2017.7995225,inproceedings,2017.0,2017 Electronics,Research on an optimized load model based on substitution effect of renewable energy generation
10.1109/JSTQE.2019.2916870,article,2019.0,IEEE Journal of Selected Topics in Quantum Electronics,Single and Multiple Longitudinal Wavelength Generation in Green Diode Lasers
10.1109/LRA.2022.3187614,article,2022.0,IEEE Robotics and Automation Letters,Deep Active Visual Attention for Real-Time Robot Motion Generation: Emergence of Tool-Body Assimilation and Adaptive Tool-Use
10.1109/ACCESS.2019.2929912,article,2019.0,IEEE Access,Quantitative Analysis of Magnon Induced Second-Order Sideband Generation
10.1109/TITS.2023.3236489,article,2023.0,IEEE Transactions on Intelligent Transportation Systems,A Graph-Based Methodology for the Sensorless Estimation of Road Traffic Profiles
10.1109/TCAD.2023.3344523,article,2024.0,IEEE Transactions on Computer-Aided Design of Integrated Circuits and Systems,PATH: Evaluation of Boolean Logic Using Path-Based In-Memory Computing Systems
10.1109/NCIC61838.2023.00026,inproceedings,2023.0,"2023 International Conference on Networks, Communications and Intelligent Computing (NCIC)",Trustworthiness Evaluation System of UEIOT Devices Based on Deep Learning
10.1109/PESGM.2015.7286461,inproceedings,2015.0,2015 IEEE Power & Energy Society General Meeting,Secondary control in multi-terminal VSC-HVDC transmission system
10.1109/IC3I.2016.7918007,inproceedings,2016.0,2016 2nd International Conference on Contemporary Computing and Informatics (IC3I),AGC performance enhancement using ANN
10.1109/FIE.2014.7044029,inproceedings,2014.0,2014 IEEE Frontiers in Education Conference (FIE) Proceedings,Helping students to find biological inspiration: Impact of valuableness and presentation format
10.1109/ADL.1999.777715,inproceedings,1999.0,Proceedings IEEE Forum on Research and Technology Advances in Digital Libraries,MD/sup 2/L: content description of multimedia documents for efficient process and search/retrieval
10.1109/APCC.2018.8633562,inproceedings,2018.0,2018 24th Asia-Pacific Conference on Communications (APCC),Evaluation of SDN-based bandwidth estimation in Mobile Broad Band networks
10.1109/TWC.2016.2555796,article,2016.0,IEEE Transactions on Wireless Communications,Exact ZF Analysis and Computer-Algebra-Aided Evaluation in Rank-1 LoS Rician Fading
10.1109/ICRAE64368.2024.10851605,inproceedings,2024.0,2024 9th International Conference on Robotics and Automation Engineering (ICRAE),"Beyond Averages: A Multi-Faceted Evaluation of Monocular Depth Estimation Using Depth-Binned Errors, Uncertainty, and Distributional Analysis"
10.1109/TIV.2023.3234253,article,2023.0,IEEE Transactions on Intelligent Vehicles,Formulating Vehicle Aggressiveness Towards Social Cognitive Autonomous Driving
10.17775/CSEEJPES.2021.08650,article,2023.0,CSEE Journal of Power and Energy Systems,Inertial PLL of Grid-connected Converter for Fast Frequency Support
10.1109/SPEEDAM.2012.6264634,inproceedings,2012.0,"International Symposium on Power Electronics Power Electronics, Electrical Drives, Automation and Motion",Renewable energy microgrid control with energy storage integration
10.1109/LAWP.2021.3128563,article,2022.0,IEEE Antennas and Wireless Propagation Letters,Compact Folded Leaky-Wave Antenna Radiating a Fixed Beam at Broadside for 5G mm-Wave Applications
10.1109/TNANO.2022.3199726,article,2022.0,IEEE Transactions on Nanotechnology,Enhanced Nonlinear Harmonic Signal Emission by an Electromagnetically Induced Transparency Resonant All-Dielectric Metasurface
10.1093/gji/ggw104,article,2016.0,Geophysical Journal International,Dynamics and excess temperature of a plume throughout its life cycle
10.1109/OCEANSAP.2016.7485701,inproceedings,2016.0,OCEANS 2016 - Shanghai,Evaluation of shipboard wave estimation techniques through model-scale experiments
10.1109/CDC.2017.8264282,inproceedings,2017.0,2017 IEEE 56th Annual Conference on Decision and Control (CDC),Relation generation and fast similarity testing for unsupervised learning
10.1109/IROS55552.2023.10342112,inproceedings,2023.0,2023 IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),Combining Measurement Uncertainties with the Probabilistic Robustness for Safety Evaluation of Robot Systems
10.1109/TITS.2009.2036736,article,2010.0,IEEE Transactions on Intelligent Transportation Systems,A Holistic Approach to the Integration of Safety Applications: The INSAFES Subproject Within the European Framework Programme 6 Integrating Project PReVENT
10.1109/IV.2006.96,inproceedings,2006.0,Tenth International Conference on Information Visualisation (IV'06),Schematic Maps as an Alternative to Point Coverages When Topographic Maps are not Available
10.1109/NLPKE.2010.5587813,inproceedings,2010.0,Proceedings of the 6th International Conference on Natural Language Processing and Knowledge Engineering(NLPKE-2010),Affect sensing in an affective interactive e-theatre for autistic children
10.1109/ISM.2012.85,inproceedings,2012.0,2012 IEEE International Symposium on Multimedia,GPU-Enabled High Performance Online Visual Search with High Accuracy
10.1007/s41095-016-0049-1,article,2016.0,Computational Visual Media,VideoMap: An interactive and scalable visualization for exploring video content
10.1109/IJCNN48605.2020.9207617,inproceedings,2020.0,2020 International Joint Conference on Neural Networks (IJCNN),Constrained Manifold Learning for Videos
10.1109/PowerAfrica61624.2024.10759463,inproceedings,2024.0,2024 IEEE PES/IAS PowerAfrica,Extraction of heat and electric energy from wastewater sludge through a gasification process: DWSIM and COCO simulator approach
10.1109/TLA.2024.10500721,article,2024.0,IEEE Latin America Transactions,Performance study of a photovoltaic system operating on the southeastern coast of Brazil
10.1109/TCSVT.2025.3550900,article,2025.0,IEEE Transactions on Circuits and Systems for Video Technology,Few-Shot In-Context Learning for Implicit Semantic Multimodal Content Detection and Interpretation
10.1109/ICMECH.2013.6519106,inproceedings,2013.0,2013 IEEE International Conference on Mechatronics (ICM),The power factor in mechanical system
10.24295/CPSSTPEA.2022.00003,article,2022.0,CPSS Transactions on Power Electronics and Applications,Research on Measurement Technology of Internal Temperature Rise of High Frequency Magnetic Components
10.1109/ICMECH.2011.5971348,inproceedings,2011.0,2011 IEEE International Conference on Mechatronics,On-earth testbed for implementation of attitude control laws
10.1109/TIM.2024.3493880,article,2024.0,IEEE Transactions on Instrumentation and Measurement,Stiffness Matching of Cantilever Beam at Multipositions for Diaphragm Volume Pump Driving
10.1109/CVPR52688.2022.01739,inproceedings,2022.0,2022 IEEE/CVF Conference on Computer Vision and Pattern Recognition (CVPR),ZeroCap: Zero-Shot Image-to-Text Generation for Visual-Semantic Arithmetic
10.1109/ICAAIC53929.2022.9793123,inproceedings,2022.0,2022 International Conference on Applied Artificial Intelligence and Computing (ICAAIC),An Electricity MCP Forecast Based on Improved Cascaded Neural Network for Russian Wholesale Electricity Market
10.1109/RPC.2017.8168067,inproceedings,2017.0,2017 Second Russia and Pacific Conference on Computer Technology and Applications (RPC),Cognitive sociology from the knowledge discovery point of view
10.1109/JSTARS.2022.3224911,article,2023.0,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,Hypothetical Cirrus Band Generation for Advanced Himawari Imager Sensor Using Data-to-Data Translation With Advanced Meteorological Imager Observations
10.1109/TPWRS.2014.2363142,article,2015.0,IEEE Transactions on Power Systems,Defining and Evaluating the Capacity Value of Distributed Generation
10.1109/IAS.2011.6074430,inproceedings,2011.0,2011 IEEE Industry Applications Society Annual Meeting,Design methodology of large-scale thermoelectric generation: A hierarchical modeling approach in SPICE
,inproceedings,2017.0,2017 12th ACM/IEEE International Conference on Human-Robot Interaction (HRI,Design and Evaluation of Adverb Palette: A GUI for Selecting Tradeoffs in Multi-Objective Optimization Problems
10.1109/ICGSE.2013.20,inproceedings,2013.0,2013 IEEE 8th International Conference on Global Software Engineering,A Preliminary User Evaluation of an Infrastructure to Support Activity-Based Computing in Global Software Development (ABC4GSD)
10.1109/JPROC.2025.3526887,article,2025.0,Proceedings of the IEEE,Artificial General Intelligence (AGI)-Native Wireless Systems: A Journey Beyond 6G
10.1109/MysuruCon55714.2022.9972526,inproceedings,2022.0,2022 IEEE 2nd Mysore Sub Section International Conference (MysuruCon),Improved Domain Generation Algorithm To Detect Cyber-Attack With Deep Learning Techniques
10.1109/MCOM.001.1900732,article,2020.0,IEEE Communications Magazine,Controlling Next-Generation Software-Defined RANs
10.1109/69.382293,article,1995.0,IEEE Transactions on Knowledge and Data Engineering,Query optimization and execution plan generation in object-oriented data management systems
10.1109/3.502369,article,1996.0,IEEE Journal of Quantum Electronics,Dynamics of optical caviton generation in a CW-seeded frequency shifted feedback cavity
10.1093/mnras/stw191,article,2016.0,Monthly Notices of the Royal Astronomical Society,The frequency of snowline-region planets from four years of OGLE–MOA–Wise second-generation microlensing
10.1109/36.295057,article,1994.0,IEEE Transactions on Geoscience and Remote Sensing,Evaluation of compositing algorithms for AVHRR data over land
,inbook,1993.0,Computational Philosophy of Science,Theory Evaluation
10.1109/WCICA.2008.4593539,inproceedings,2008.0,2008 7th World Congress on Intelligent Control and Automation,Study on the dynamic evaluation way of behavior performance of government leader
10.1109/INFCOM.2004.1354596,inproceedings,2004.0,IEEE INFOCOM 2004,Modelling and performance evaluation of optical burst switched networks with deflection routing and wavelength reservation
10.1109/TMI.2020.3045325,article,2021.0,IEEE Transactions on Medical Imaging,Development and Evaluation of the Fourier Spectral Distortion Metric
10.1109/TCHMT.1984.1136365,article,1984.0,"IEEE Transactions on Components, Hybrids, and Manufacturing Technology",Gaseous Cleaning Beneath Surface Mounted Components: Evaluation Using a Beam Lead Test Chip
10.1109/ICCV48922.2021.00670,inproceedings,2021.0,2021 IEEE/CVF International Conference on Computer Vision (ICCV),DeepCAD: A Deep Generative Network for Computer-Aided Design Models
10.1109/12.54843,article,1990.0,IEEE Transactions on Computers,Dependability modeling and evaluation of software fault-tolerant systems
10.1109/JSYST.2014.2370455,article,2016.0,IEEE Systems Journal,Real Data Evaluation of a Crowd Supervising System for Stadium Evacuation and Its Hardware Implementation
10.1109/13.825737,article,2000.0,IEEE Transactions on Education,An evaluation of an instructional system for engineering task estimation
10.1109/ICPE64565.2024.10929331,inproceedings,2024.0,2024 5th International Conference on Power Engineering (ICPE),Study and Evaluation of Carbon Emission Calculation Methods for Transmission Line Laying Projects
10.1109/ETNCC63262.2024.10767547,inproceedings,2024.0,2024 International Conference on Emerging Trends in Networks and Computer Communications (ETNCC),Towards Enhanced Breast Cancer Prediction: A Comparative Evaluation Study
10.1109/TVCG.2009.127,article,2009.0,IEEE Transactions on Visualization and Computer Graphics,Comparing Dot and Landscape Spatializations for Visual Memory Differences
10.1109/TSE.2019.2926971,article,2021.0,IEEE Transactions on Software Engineering,Empirical Assessment of Multimorphic Testing
10.1109/ACCESS.2023.3254892,article,2023.0,IEEE Access,How Much Presence is Enough? Qualitative Scales for Interpreting the Igroup Presence Questionnaire Score
10.1109/TMI.2014.2340473,article,2014.0,IEEE Transactions on Medical Imaging,Real-Time Segmentation and Recognition of Surgical Tasks in Cataract Surgery Videos
10.1109/TMM.2006.876290,article,2006.0,IEEE Transactions on Multimedia,Color-based descriptors for image fingerprinting
10.1109/TASL.2008.925883,article,2008.0,"IEEE Transactions on Audio, Speech, and Language Processing",Analysis of Minimum Distances in High-Dimensional Musical Spaces
,inproceedings,2018.0,2018 IEEE/ACM 11th International Workshop on Search-Based Software Testing (SBST),Generating Test Input with Deep Reinforcement Learning
10.1109/TPWRS.2021.3061584,article,2021.0,IEEE Transactions on Power Systems,On the Impact of Discrete Secondary Controllers on Power System Dynamics
10.1109/ACCESS.2022.3173640,article,2022.0,IEEE Access,A Coupled Thermo-Mechanical Dynamic Characterization of Cylindrical Batteries
10.1109/INFVIS.2004.19,inproceedings,2004.0,IEEE Symposium on Information Visualization,"Evaluating a System for Interactive Exploration of Large, Hierarchically Structured Document Repositories"
10.1109/JSTARS.2013.2248133,article,2013.0,IEEE Journal of Selected Topics in Applied Earth Observations and Remote Sensing,Data Prospecting–A Step Towards Data Intensive Science
10.1109/TII.2017.2785383,article,2018.0,IEEE Transactions on Industrial Informatics,Modeling and Analysis of Large-Scale Urban Mobility for Green Transportation
10.1109/ICCPS54341.2022.00009,inproceedings,2022.0,2022 ACM/IEEE 13th International Conference on Cyber-Physical Systems (ICCPS),Coverage-Guided Fuzz Testing for Cyber-Physical Systems
10.1109/JSAC.2016.2577199,article,2016.0,IEEE Journal on Selected Areas in Communications,"Joint Caching, Routing, and Channel Assignment for Collaborative Small-Cell Cellular Networks"
10.1109/MS.2009.127,article,2009.0,IEEE Software,End Users at the Bazaar: Designing Next-Generation Enterprise Resource Planning Systems
,inproceedings,2011.0,6th Iberian Conference on Information Systems and Technologies (CISTI 2011),Towards the next-generation traffic simulation tools: a first appraisal
10.1109/INDIN41052.2019.8972266,inproceedings,2019.0,2019 IEEE 17th International Conference on Industrial Informatics (INDIN),A Framework for Next Generation Interactive and Immersive DES Models
10.1109/TSP.2022.3151317,article,2022.0,IEEE Transactions on Signal Processing,Nonlinear Dimension Reduction by PDF Estimation
10.1109/APCIT62007.2024.10673631,inproceedings,2024.0,2024 Asia Pacific Conference on Innovation in Technology (APCIT),Social Media Characteristic Algorithm Based on Deep Network
10.1109/VR.2015.7223317,inproceedings,2015.0,2015 IEEE Virtual Reality (VR),The role of dimensional symmetry on bimanual psychomotor skills education in immersive virtual environments
10.1109/SmartTechCon57526.2023.10391425,inproceedings,2023.0,2023 Second International Conference On Smart Technologies For Smart Nation (SmartTechCon),"Query Expansion Using Word Embedding, Ontology and Natural Language Processing"
10.1109/3.234423,article,1993.0,IEEE Journal of Quantum Electronics,Highly attenuating external cavity for picosecond-tunable pulse generation from gain/Q-switched laser diodes
10.1109/TPAMI.2018.2854726,article,2019.0,IEEE Transactions on Pattern Analysis and Machine Intelligence,Visual Dynamics: Stochastic Future Generation via Layered Cross Convolutional Networks
10.1109/TPEL.2017.2789209,article,2018.0,IEEE Transactions on Power Electronics,Features of Power Quality in Single-Phase Distributed Power Generation Using Adaptive Nature Vectorial Filter
10.1109/SYSTEMS.2008.4519002,inproceedings,2008.0,2008 2nd Annual IEEE Systems Conference,Next Generation Operating Systems: A Biologically Inspired Future
10.1109/TVCG.2006.187,article,2006.0,IEEE Transactions on Visualization and Computer Graphics,User Interaction with Scatterplots on Small Screens - A Comparative Evaluation of Geometric-Semantic Zoom and Fisheye Distortion
10.1109/HAPTIC.2012.6183796,inproceedings,2012.0,2012 IEEE Haptics Symposium (HAPTICS),Evaluation of vibrotactile pattern design using vibrotactile score
10.1109/27.3797,article,1988.0,IEEE Transactions on Plasma Science,High-power microwave generation from large-orbit devices
10.1109/LRA.2022.3188098,article,2022.0,IEEE Robotics and Automation Letters,3D Part Assembly Generation With Instance Encoded Transformer
10.1109/ACCESS.2023.3261133,article,2023.0,IEEE Access,A Novel Image Cryptosystem Inspired by the Generation of Biological Protein Sequences
